"FID","Especies","decimalLat","decimalLon","Profundidad","Estrato","temperatura","salinidad","oxigeno","pH","sedimento","COP","hexagono","idleft","idtop","idright","idbottom","idX_centro","idy_centro","hexagonos_tocados_por_transectos_id","Transecto"
10065,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10065,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10066,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10066,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10067,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10067,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10068,"Lepetodrilus pustulosus",20.83333333,-109.1,2594,"Batial inferior",1.629963063,34.66444778,106.0452469,7.723544884,"Clay",0.14349094,2280,-109.4372602,21.25,-108.8599099,20.75,-109,21,NA,""
10069,"Lepetodrilus pustulosus",0.795000017,-86.12832642,2495,"Batial inferior",1.922814496,34.6665535,102.6116721,7.733607459,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
10070,"Lepetodrilus pustulosus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
10071,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10071,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10072,"Lepetodrilus pustulosus",9.843198776,-104.2922821,2515,"Batial inferior",1.616599719,34.66984412,110.6526842,7.735956961,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10073,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10073,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10074,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10074,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10075,"Lepetodrilus pustulosus",9.843121529,-104.2923431,2515,"Batial inferior",1.616592099,34.66984483,110.6527953,7.735957074,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10076,"Lepetodrilus pustulosus",9.842494011,-104.2918777,2515,"Batial inferior",1.616650911,34.66983395,110.6524751,7.735956747,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10077,"Lepetodrilus pustulosus",11.17339993,-103.7333984,2633,"Batial inferior",1.611903364,34.66932941,107.2780871,7.728185905,"Clay",0.336668581,3314,-103.808095,11.5,-103.2307448,11,-104,11,3314,"Central"
10078,"Lepetodrilus pustulosus",0.801666667,-86.11666667,2497,"Batial inferior",1.929926135,34.66618729,102.5745317,7.733585257,"Fine-grained calcareous sediment",0.397603273,6455,-86.48758697,1,-85.9102367,0.5,-86,1,NA,""
10079,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10079,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10080,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10080,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10081,"Lepetodrilus pustulosus",9.827570915,-104.2893906,2518,"Batial inferior",1.617261925,34.66974668,110.6558466,7.735959923,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10082,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10082,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10083,"Lepetodrilus pustulosus",9.834906578,-104.2914581,2513,"Batial inferior",1.616714297,34.66979178,110.6552363,7.735959519,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10084,"Lepetodrilus pustulosus",9.841751099,-104.2975769,2515,"Batial inferior",1.61592708,34.66992965,110.6600356,7.73596447,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10085,"Lepetodrilus pustulosus",9.841182709,-104.2920532,2525,"Batial inferior",1.616629538,34.66983104,110.6532663,7.73595755,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10086,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10086,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10087,"Lepetodrilus pustulosus",20.83300018,-109.0999985,2594,"Batial inferior",1.629886621,34.66445358,106.0455953,7.723548409,"Clay",0.14349094,2280,-109.4372602,21.25,-108.8599099,20.75,-109,21,NA,""
10088,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10088,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10089,"Lepetodrilus pustulosus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
10090,"Lepetodrilus pustulosus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10091,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10091,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10092,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10092,"Lepetodrilus pustulosus",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
10093,"Lepetodrilus shannonae",9.118167,-84.839167,1801,"Batial  medio",2.484035497,34.64129232,67.23918667,7.667886787,"Clay",0.265985876,6672,-85.18854887,9.25,-84.6111986,8.75,-85,9,NA,""
10094,"Lepetodrilus shannonae",9.1175,-84.8395,1800,"Batial  medio",2.472971917,34.6415979,67.4212282,7.668264265,"Clay",0.265985876,6672,-85.18854887,9.25,-84.6111986,8.75,-85,9,NA,""
10095,"Lepetodrilus shannonae",8.93,-84.3133,1008,"Batial  medio",4.651764505,34.60669849,24.04586797,7.578130812,"Clay",NA,6751,-84.75553616,9,-84.1781859,8.5,-84,9,6751,"Costa_Rica"
10096,"Lepetodrilus shannonae",8.9305,-84.3123,1001,"Batial  medio",4.68643292,34.60654675,23.79548116,7.577572976,"Clay",NA,6751,-84.75553616,9,-84.1781859,8.5,-84,9,6751,"Costa_Rica"
10097,"Lepetodrilus tevnianus",9.827429,-104.289621,2528,"Batial inferior",1.617234478,34.6697509,110.6561957,7.735960294,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10098,"Lepetodrilus tevnianus",9.846456,-104.292927,2534,"Batial inferior",1.61652094,34.66986969,110.6520988,7.735956354,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10099,"Lepetodrilus tevnianus",9.8235,-104.289833,2528,"Batial inferior",1.617377638,34.66975479,110.658177,7.735962264,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10100,"Lepetodrilus tevnianus",9.8425,-104.293167,2534,"Batial inferior",1.616488319,34.66985628,110.6541117,7.735958415,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10101,"Lepetodrilus tevnianus",9.8425,-104.293167,2534,"Batial inferior",1.616488319,34.66985628,110.6541117,7.735958415,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10102,"Lepetodrilus tevnianus",9.903833,-104.211333,2532,"Batial inferior",1.604833206,34.67007939,110.4278963,7.734875374,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10103,"Lepetodrilus tevnianus",9.841667,-104.293333,2517,"Batial inferior",1.616466435,34.66985549,110.6546817,7.735958999,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10104,"Lepetodrilus tevnianus",9.796667,-104.28,2537,"Batial inferior",1.620442509,34.66957474,110.6581806,7.735959473,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10105,"Lepetodrilus tevnianus",9.834,-104.292667,2509,"Batial inferior",1.616549282,34.66980966,110.6571492,7.735961517,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10106,"Lepetodrilus tevnianus",-0.769686,-85.91183,2567.6,"Batial inferior",1.953272632,34.66278596,106.966623,7.749513239,"Calcareous ooze",0.855626345,6536,-86.05457427,-0.75,-85.477224,-1.25,-86,-1,NA,""
10107,"Lepetodrilus tevnianus",10.9383,-103.69,2536,"Batial inferior",1.60619058,34.66958339,107.0252501,7.724342116,"Clay",0.336668581,3315,-103.808095,11,-103.2307448,10.5,-104,11,NA,""
10108,"Lepetodrilus tevnianus",9.8387,-104.2912,2505,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10109,"Lepetodrilus tevnianus",9.8387,-104.2912,2505,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10110,"Lepetodrilus tevnianus",9.8387,-104.2912,2505,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10111,"Lepetodrilus tevnianus",9.8387,-104.2912,2505,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10112,"Lepetodrilus tevnianus",9.8387,-104.2912,2505,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10113,"Lepetodrilus tevnianus",9.796667,-104.28,2537,"Batial inferior",1.620442509,34.66957474,110.6581806,7.735959473,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10114,"Lepetodrilus tevnianus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10115,"Lepetodrilus tevnianus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
10116,"Lepetodrilus tevnianus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10117,"Lepetodrilus tevnianus",12.96000004,-103.9300003,2973,"Batial inferior",1.598787412,34.66969192,106.9004853,7.725337257,"Clay",0.200928092,3232,-104.2411077,13.25,-103.6637575,12.75,-104,13,NA,""
10118,"Lepetodrilus tevnianus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10119,"Lepetodrilus tevnianus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10120,"Lepetodrilus tevnianus",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10121,"Lepetodrilus tevnianus",10.9383297,-103.6900024,2541,"Batial inferior",1.606192693,34.66958359,107.0250582,7.724341911,"Clay",0.336668581,3315,-103.808095,11,-103.2307448,10.5,-104,11,NA,""
10122,"Lepetodrilus tevnianus",9.796667,-104.28,2536,"Batial inferior",1.620442509,34.66957474,110.6581806,7.735959473,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
10123,"Lepetodrilus tevnianus",10.46000004,-104.0419998,3148,"Batial inferior",1.57656571,34.6705513,108.7757846,7.726636157,"Clay",0.406093746,3237,-104.2411077,10.75,-103.6637575,10.25,-104,11,3237,"Central"
10124,"Lepetodrilus tevnianus",11.17339993,-103.7333984,2633,"Batial inferior",1.611903364,34.66932941,107.2780871,7.728185905,"Clay",0.336668581,3314,-103.808095,11.5,-103.2307448,11,-104,11,3314,"Central"
10125,"Lepetodrilus tevnianus",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
10130,"Leptochiton incongruus",7.1625,-80.8333,589,"Batial superior",4.559411297,34.60034058,82.62240949,7.705408801,"Clay",0.256157935,7378,-81.29143455,7.5,-80.71408428,7,-81,7,NA,""
10131,"Leptochiton luridus",7.25,-79.6,1865,"Batial  medio",2.603234959,34.67360306,81.00897064,7.699889851,"Clay",0.263714939,7611,-79.99239644,7.75,-79.41504617,7.25,-80,8,NA,""
10131,"Leptochiton luridus",7.25,-79.6,1865,"Batial  medio",2.603234959,34.67360306,81.00897064,7.699889851,"Clay",0.263714939,7612,-79.99239644,7.25,-79.41504617,6.75,-80,7,NA,""
10132,"Leptochiton luridus",7.25,-79.59999847,1995,"Batial  medio",2.603219827,34.673604,81.00903569,7.699890016,"Clay",0.263714939,7611,-79.99239644,7.75,-79.41504617,7.25,-80,8,NA,""
10132,"Leptochiton luridus",7.25,-79.59999847,1995,"Batial  medio",2.603219827,34.673604,81.00903569,7.699890016,"Clay",0.263714939,7612,-79.99239644,7.25,-79.41504617,6.75,-80,7,NA,""
10135,"Lepidoteuthis grimaldii",-1.416700006,-95.55000305,3397,"Batial inferior",1.459852829,34.67863839,127.6021714,7.782903704,"Fine-grained calcareous sediment",0.62386924,4743,-96.01386641,-1,-95.43651614,-1.5,-96,-1,NA,""
10138,"Lepidozona allynsmithi",25.16666667,-110.7333333,342,"Batial superior",10.95013194,34.70290294,1.20584257,7.535998727,"Diatom ooze",NA,1960,-111.169311,25.25,-110.5919607,24.75,-111,25,NA,""
10139,"Lepidozona allynsmithi",26.77504,-110.56641,1403,"Batial  medio",3.649422093,34.56824171,8.95419516,7.559362065,"Siliceous mud",0.862160563,2035,-110.7362983,27,-110.158948,26.5,-110,27,NA,""
10140,"Lepidozona allynsmithi",25.11666667,-110.5333333,255,"Batial superior",7.765823277,34.58505566,2.845077402,7.540798436,"Clay",NA,2038,-110.7362983,25.5,-110.158948,25,-110,25,2038,"Golfo_Sur"
10142,"Lepidozona allynsmithi",24.68333333,-110.2833333,463,"Batial superior",9.033751441,34.60727282,1.666187369,7.539835372,"Clay",0.645454943,2039,-110.7362983,25,-110.158948,24.5,-110,25,NA,""
10143,"Lepidozona allynsmithi",23.36666667,-109.4166667,245,"Batial superior",NA,NA,57.46647261,7.651671028,"Clay",0.278935343,2198,-109.8702729,23.5,-109.2929226,23,-110,23,2198,"Golfo_Boca"
10146,"Lepidozona clathrata",26.77504,-110.56641,1403,"Batial  medio",3.649422093,34.56824171,8.95419516,7.559362065,"Siliceous mud",0.862160563,2035,-110.7362983,27,-110.158948,26.5,-110,27,NA,""
10151,"Lepidozona guadalupensis",29,-118,3378,"Batial inferior",1.376720548,34.67398453,115.1359406,7.72293663,"Clay",0.142649636,704,-118.0975142,29.25,-117.5201639,28.75,-118,29,NA,""
10155,"Lepidozona retiporosa",26.295,-113.77,311,"Batial superior",8.328296513,34.39147178,23.04420131,7.585469938,"Clay",0.163679302,1412,-114.2003999,26.5,-113.6230496,26,-114,26,NA,""
10159,"Lepidozona serrata",24.33333333,-109.8666667,524,"Batial superior",5.398865925,34.55328448,4.623021326,7.551915266,"Clay",NA,2117,-110.3032856,24.75,-109.7259353,24.25,-110,25,NA,""
10160,"Lepidozona scrobiculata",27.01667,-114.3517,201,"Batial superior",7.006105737,34.3620602,37.7917339,7.608708311,"Sand",NA,1332,-114.6334126,27.25,-114.0560623,26.75,-114,27,NA,""
10165,"Leptochiton americanus",5.98,-81.636667,1188,"Batial  medio",4.045374938,34.61223768,65.51751245,7.665219908,"Clay",0.252917469,7302,-81.72444725,6.25,-81.14709698,5.75,-81,6,NA,""
10166,"Leptochiton americanus",5.98,-81.63666667,1350,"Batial  medio",4.045374036,34.6122377,65.51752571,7.665219941,"Clay",0.252917469,7302,-81.72444725,6.25,-81.14709698,5.75,-81,6,NA,""
10167,"Leptochiton incongruus",16.55,-99.875,1207,"Batial  medio",3.763206983,34.59772758,81.28129196,7.686857605,"Silt",NA,4005,-99.91098073,16.75,-99.33363046,16.25,-100,17,NA,""
10168,"Leptochiton incongruus",16.5333,-99.8,902,"Batial  medio",5.45384905,34.63634186,81.97307514,7.687744284,"Silt",NA,4005,-99.91098073,16.75,-99.33363046,16.25,-100,17,NA,""
10169,"Leptochiton incongruus",7.1625,-80.833333,588.87,"Batial superior",4.559202126,34.60034178,82.62066127,7.705404327,"Clay",0.256157935,7378,-81.29143455,7.5,-80.71408428,7,-81,7,NA,""
10170,"Leptochiton incongruus",7.162499905,-80.83332825,636,"Batial superior",4.55923018,34.60034168,82.62091291,7.705404971,"Clay",0.256157935,7378,-81.29143455,7.5,-80.71408428,7,-81,7,NA,""
10179,"Leptopecten latiauratus",29.33,-118.28,457,"Batial superior",1.708188442,34.65478333,113.0808257,7.725733816,"Clay",0.142649636,626,-118.5305269,29.5,-117.9531766,29,-118,29,NA,""
10182,"Leptopecten latiauratus",29.4833,-116.3,2014,"Batial inferior",2.72601047,34.58571857,60.14251075,7.652966092,"Clay",0.326559842,1015,-116.3654634,29.75,-115.7881131,29.25,-116,30,1015,"P_Sudcaliforniano"
10183,"Leptopecten latiauratus",27.1189,-114.553,519,"Batial superior",6.746959536,34.45193191,38.06161472,7.607096022,"Siliceous mud",0.277771682,1332,-114.6334126,27.25,-114.0560623,26.75,-114,27,NA,""
10186,"Leptopecten latiauratus",24.7329998,-114.8499985,3720,"Abisal superior",1.311813894,34.67970657,122.9120827,7.720073752,"Clay",0.086356007,1259,-115.0664253,25,-114.489075,24.5,-115,25,NA,""
10189,"Leptopecten latiauratus",29.33300018,-118.2829971,3001,"Batial inferior",1.642923171,34.65936169,113.1530548,7.725723286,"Clay",0.142649636,626,-118.5305269,29.5,-117.9531766,29,-118,29,NA,""
10197,"Leptopecten palmeri",26.03300095,-111.2170029,206,"Batial superior",12.00987622,34.75042211,121.769683,7.857839482,"Diatom ooze",NA,1880,-111.6023237,26.5,-111.0249734,26,-111,26,NA,""
